pclass,survived,name,sex,age,sibsp,parch,ticket,fare,cabin,embarked,boat,body,home.dest,family_name,title,alone,family_size,deck,persons_on_ticket,fare_per_head
3,0,John Fredrik Alexander,male,43.0,0,0,C 7075,6.45,unknown,S,not_found,not_found,unknown,Holm,Mr.,1,1,unknown,1,6.45
3,0,Johan Martin,male,28.0,0,0,C 4001,22.525,unknown,S,not_found,not_found,unknown,Holthen,Mr.,1,1,unknown,3,7.508333333333333
3,1,Eliina,female,27.0,0,0,STON/O2. 3101283,7.925,unknown,S,boat_unknown,survived,unknown,Honkanen,Miss.,1,1,unknown,1,7.925
3,0,John,male,26.92105263157895,0,0,370377,7.75,unknown,Q,not_found,not_found,unknown,Horgan,Mr.,1,1,unknown,1,7.75
3,1,May Elizabeth,female,22.726951063829787,0,0,A. 2. 39186,8.05,unknown,S,C,survived,unknown,Howard,Miss.,1,1,unknown,1,8.05
3,0,Adolf Mathias Nicolai Olsen,male,42.0,0,0,348121,7.65,F G63,S,not_found,120.0,unknown,Humblen,Mr.,1,1,F,1,7.65
3,1,Abraham,male,22.855071739130437,0,0,3470,7.8875,unknown,S,C,survived,unknown,Hyman,Mr.,1,1,unknown,1,7.8875
3,0,Yousseff,male,30.0,0,0,2685,7.2292,unknown,C,not_found,not_found,unknown,Ibrahim Shawah,Mr.,1,1,unknown,1,7.2292
3,0,Ylio,male,26.766734836065574,0,0,349220,7.8958,unknown,S,not_found,not_found,unknown,Ilieff,Mr.,1,1,unknown,1,7.8958
3,0,Ida Livija,female,27.0,1,0,STON/O2. 3101270,7.925,unknown,S,not_found,not_found,unknown,Ilmakangas,Miss.,0,2,unknown,1,7.925
3,0,Pieta Sofia,female,25.0,1,0,STON/O2. 3101271,7.925,unknown,S,not_found,not_found,unknown,Ilmakangas,Miss.,0,2,unknown,1,7.925
3,0,Kanio,male,26.766734836065574,0,0,349201,7.8958,unknown,S,not_found,not_found,unknown,Ivanoff,Mr.,1,1,unknown,1,7.8958
3,1,Ivan,male,29.0,0,0,349240,7.8958,unknown,C,15,survived,unknown,Jalsevac,Mr.,1,1,unknown,1,7.8958
3,1,Carl Olof,male,21.0,0,0,350034,7.7958,unknown,S,A,survived,unknown,Jansson,Mr.,1,1,unknown,1,7.7958
3,0,Jose Neto,male,26.766734836065574,0,0,SOTON/O.Q. 3101305,7.05,unknown,S,not_found,not_found,unknown,Jardin,Mr.,1,1,unknown,1,7.05
3,0,Hans Peder,male,20.0,0,0,350050,7.8542,unknown,S,not_found,not_found,unknown,Jensen,Mr.,1,1,unknown,1,7.8542
3,0,Niels Peder,male,48.0,0,0,350047,7.8542,unknown,S,not_found,not_found,unknown,Jensen,Mr.,1,1,unknown,1,7.8542
3,0,Svend Lauritz,male,17.0,1,0,350048,7.0542,unknown,S,not_found,not_found,unknown,Jensen,Mr.,0,2,unknown,1,7.0542
3,1,Annie,female,20.5,0,0,14313,7.75,unknown,Q,D,survived,unknown,Jermyn,Miss.,1,1,unknown,1,7.75
3,1,Bernt,male,22.855071739130437,0,0,65306,8.1125,unknown,S,13,survived,unknown,Johannesen-Bratthammer,Mr.,1,1,unknown,1,8.1125
3,0,Jakob Alfred,male,34.0,0,0,3101264,6.4958,unknown,S,not_found,143.0,unknown,Johanson,Mr.,1,1,unknown,1,6.4958
3,1,Oskar Leander,male,26.0,0,0,347070,7.775,unknown,S,15,survived,unknown,Johansson Palmquist,Mr.,1,1,unknown,1,7.775
3,0,Erik,male,22.0,0,0,350052,7.7958,unknown,S,not_found,156.0,unknown,Johansson,Mr.,1,1,unknown,1,7.7958
3,0,Gustaf Joel,male,33.0,0,0,7540,8.6542,unknown,S,not_found,285.0,unknown,Johansson,Mr.,1,1,unknown,1,8.6542
3,0,Karl Johan,male,31.0,0,0,347063,7.775,unknown,S,not_found,not_found,unknown,Johansson,Mr.,1,1,unknown,1,7.775
3,0,Nils,male,29.0,0,0,347467,7.8542,unknown,S,not_found,not_found,unknown,Johansson,Mr.,1,1,unknown,1,7.8542
3,1,Harold Theodor,male,4.0,1,1,347742,11.1333,unknown,S,15,survived,unknown,Johnson,Master.,0,3,unknown,3,3.7111
3,1,Eleanor Ileen,female,1.0,1,1,347742,11.1333,unknown,S,15,survived,unknown,Johnson,Miss.,0,3,unknown,3,3.7111
3,0,Alfred,male,49.0,0,0,LINE,0.0,unknown,S,not_found,not_found,unknown,Johnson,Mr.,1,1,unknown,4,0.0
3,0,Malkolm Joackim,male,33.0,0,0,347062,7.775,unknown,S,not_found,37.0,unknown,Johnson,Mr.,1,1,unknown,1,7.775
3,0,William Cahoone Jr,male,19.0,0,0,LINE,0.0,unknown,S,not_found,not_found,unknown,Johnson,Mr.,1,1,unknown,4,0.0
3,1,Oscar W (Elisabeth Vilhelmina Berg),female,27.0,0,2,347742,11.1333,unknown,S,15,survived,unknown,Johnson,Mrs.,0,3,unknown,3,3.7111
3,0,"William Arthur ""Willie""",male,26.766734836065574,1,2,W./C. 6607,23.45,unknown,S,not_found,not_found,unknown,Johnston,Master.,0,4,unknown,4,5.8625
3,0,"Catherine Helen ""Carrie""",female,22.951612903225808,1,2,W./C. 6607,23.45,unknown,S,not_found,not_found,unknown,Johnston,Miss.,0,4,unknown,4,5.8625
3,0,Andrew G,male,26.766734836065574,1,2,W./C. 6607,23.45,unknown,S,not_found,not_found,unknown,Johnston,Mr.,0,4,unknown,4,5.8625
3,0,"Andrew G (Elizabeth ""Lily"" Watson)",female,22.951612903225808,1,2,W./C. 6607,23.45,unknown,S,not_found,not_found,unknown,Johnston,Mrs.,0,4,unknown,4,5.8625
3,0,Lalio,male,23.0,0,0,349204,7.8958,unknown,S,not_found,not_found,unknown,Jonkoff,Mr.,1,1,unknown,1,7.8958
3,1,Carl,male,32.0,0,0,350417,7.8542,unknown,S,15,survived,unknown,Jonsson,Mr.,1,1,unknown,1,7.8542
3,0,Nils Hilding,male,27.0,0,0,350408,7.8542,unknown,S,not_found,not_found,unknown,Jonsson,Mr.,1,1,unknown,1,7.8542
3,0,Katriina,female,20.0,1,0,4136,9.825,unknown,S,not_found,not_found,unknown,Jussila,Miss.,0,2,unknown,1,9.825
3,0,Mari Aina,female,21.0,1,0,4137,9.825,unknown,S,not_found,not_found,unknown,Jussila,Miss.,0,2,unknown,1,9.825
3,1,Eiriik,male,32.0,0,0,STON/O 2. 3101286,7.925,unknown,S,15,survived,unknown,Jussila,Mr.,1,1,unknown,1,7.925
3,0,Nikolai Erland,male,17.0,0,0,STON/O 2. 3101274,7.125,unknown,S,not_found,not_found,unknown,Kallio,Mr.,1,1,unknown,1,7.125
3,0,Johannes Halvorsen,male,21.0,0,0,8475,8.4333,unknown,S,not_found,not_found,unknown,Kalvik,Mr.,1,1,unknown,1,8.4333
3,0,Milan,male,30.0,0,0,349246,7.8958,unknown,S,not_found,not_found,unknown,Karaic,Mr.,1,1,unknown,1,7.8958
3,1,Einar Gervasius,male,21.0,0,0,350053,7.7958,unknown,S,13,survived,unknown,Karlsson,Mr.,1,1,unknown,1,7.7958
3,0,Julius Konrad Eugen,male,33.0,0,0,347465,7.8542,unknown,S,not_found,not_found,unknown,Karlsson,Mr.,1,1,unknown,1,7.8542
3,0,Nils August,male,22.0,0,0,350060,7.5208,unknown,S,not_found,not_found,unknown,Karlsson,Mr.,1,1,unknown,1,7.5208
3,1,Manca,female,4.0,0,1,349256,13.4167,unknown,C,15,survived,unknown,Karun,Miss.,0,2,unknown,2,6.70835
3,1,Franz,male,39.0,0,1,349256,13.4167,unknown,C,15,survived,unknown,Karun,Mr.,0,2,unknown,2,6.70835
3,0,Fared,male,25.72222222222222,0,0,2700,7.2292,unknown,C,not_found,not_found,unknown,Kassem,Mr.,1,1,unknown,1,7.2292
3,0,"Vassilios (""Catavelas Vassilios"")",male,18.5,0,0,2682,7.2292,unknown,C,not_found,58.0,unknown,Katavelas,Mr.,1,1,unknown,1,7.2292
3,0,"Andrew ""Andy""",male,26.92105263157895,0,0,12460,7.75,unknown,Q,not_found,not_found,unknown,Keane,Mr.,1,1,unknown,1,7.75
3,0,Arthur,male,26.766734836065574,0,0,323592,7.25,unknown,S,A,not_found,unknown,Keefe,Mr.,1,1,unknown,1,7.25
3,1,"Anna Katherine ""Annie Kate""",female,20.5,0,0,9234,7.75,unknown,Q,16,survived,unknown,Kelly,Miss.,1,1,unknown,1,7.75
3,1,Mary,female,20.5,0,0,14312,7.75,unknown,Q,D,survived,unknown,Kelly,Miss.,1,1,unknown,1,7.75
3,0,James,male,34.5,0,0,330911,7.8292,unknown,Q,not_found,70.0,unknown,Kelly,Mr.,1,1,unknown,1,7.8292
3,0,James,male,44.0,0,0,363592,8.05,unknown,S,not_found,not_found,unknown,Kelly,Mr.,1,1,unknown,1,8.05
3,1,John,male,25.0,0,0,368783,7.75,unknown,Q,boat_unknown,survived,unknown,Kennedy,Mr.,1,1,unknown,1,7.75
3,0,Betros,male,25.72222222222222,1,0,2660,14.4542,unknown,C,not_found,not_found,unknown,Khalil,Mr.,0,2,unknown,2,7.2271
3,0,"Betros (Zahie ""Maria"" Elias)",female,20.7,1,0,2660,14.4542,unknown,C,not_found,not_found,unknown,Khalil,Mrs.,0,2,unknown,2,7.2271
3,0,John,male,26.92105263157895,1,0,367227,7.75,unknown,Q,not_found,not_found,unknown,Kiernan,Mr.,0,2,unknown,1,7.75
3,0,Philip,male,26.92105263157895,1,0,367229,7.75,unknown,Q,not_found,not_found,unknown,Kiernan,Mr.,0,2,unknown,1,7.75
3,0,Thomas J,male,26.92105263157895,0,0,36865,7.7375,unknown,Q,not_found,not_found,unknown,Kilgannon,Mr.,1,1,unknown,1,7.7375
3,0,Maria,female,22.0,2,0,315152,8.6625,unknown,S,not_found,not_found,unknown,Kink,Miss.,0,3,unknown,1,8.6625
3,0,Vincenz,male,26.0,2,0,315151,8.6625,unknown,S,not_found,not_found,unknown,Kink,Mr.,0,3,unknown,1,8.6625
3,1,Luise Gretchen,female,4.0,0,2,315153,22.025,unknown,S,2,survived,unknown,Kink-Heilmann,Miss.,0,3,unknown,3,7.341666666666666
3,1,Anton,male,29.0,3,1,315153,22.025,unknown,S,2,survived,unknown,Kink-Heilmann,Mr.,0,5,unknown,3,7.341666666666666
3,1,Anton (Luise Heilmann),female,26.0,1,1,315153,22.025,unknown,S,2,survived,unknown,Kink-Heilmann,Mrs.,0,3,unknown,3,7.341666666666666
3,0,Gertrud Emilia,female,1.0,1,1,350405,12.1833,unknown,S,not_found,not_found,unknown,Klasen,Miss.,0,3,unknown,2,6.09165
3,0,Klas Albin,male,18.0,1,1,350404,7.8542,unknown,S,not_found,not_found,unknown,Klasen,Mr.,0,3,unknown,1,7.8542
3,0,(Hulda Kristina Eugenia Lofqvist),female,36.0,0,2,350405,12.1833,unknown,S,not_found,not_found,unknown,Klasen,Mrs.,0,3,unknown,2,6.09165
3,0,Theodor,male,25.72222222222222,0,0,349253,7.8958,unknown,C,not_found,not_found,unknown,Kraeff,Mr.,1,1,unknown,1,7.8958
3,1,Neshan,male,25.0,0,0,2654,7.2292,F E57,C,10,survived,unknown,Krekorian,Mr.,1,1,F,1,7.2292
3,0,Sarkis,male,25.72222222222222,0,0,2624,7.225,unknown,C,not_found,not_found,unknown,Lahoud,Mr.,1,1,unknown,1,7.225
3,0,Kristina Sofia,female,37.0,0,0,4135,9.5875,unknown,S,not_found,not_found,unknown,Laitinen,Miss.,1,1,unknown,1,9.5875
3,0,Kristo,male,26.766734836065574,0,0,349217,7.8958,unknown,S,not_found,not_found,unknown,Laleff,Mr.,1,1,unknown,1,7.8958
3,1,Ali,male,22.855071739130437,0,0,1601,56.4958,unknown,S,C,survived,unknown,Lam,Mr.,1,1,unknown,8,7.061975
3,0,Len,male,26.766734836065574,0,0,1601,56.4958,unknown,S,not_found,not_found,unknown,Lam,Mr.,1,1,unknown,8,7.061975
3,1,Aurora Adelia,female,22.0,0,0,C 7077,7.25,unknown,S,13,survived,unknown,Landergren,Miss.,1,1,unknown,1,7.25
3,0,Patrick,male,26.92105263157895,0,0,7935,7.75,unknown,Q,not_found,not_found,unknown,Lane,Mr.,1,1,unknown,1,7.75
3,1,Fang,male,26.0,0,0,1601,56.4958,unknown,S,14,survived,unknown,Lang,Mr.,1,1,unknown,8,7.061975
3,0,August Viktor,male,29.0,0,0,7545,9.4833,unknown,S,not_found,not_found,unknown,Larsson,Mr.,1,1,unknown,1,9.4833
3,0,Bengt Edvin,male,29.0,0,0,347067,7.775,unknown,S,not_found,not_found,unknown,Larsson,Mr.,1,1,unknown,1,7.775
3,0,Edvard A,male,22.0,0,0,347065,7.775,unknown,S,not_found,not_found,unknown,Larsson-Rondberg,Mr.,1,1,unknown,1,7.775
3,1,"Fahim (""Philip Zenni"")",male,22.0,0,0,2620,7.225,unknown,C,6,survived,unknown,Leeni,Mr.,1,1,unknown,1,7.225
3,0,Henry Forbes,male,26.766734836065574,3,1,4133,25.4667,unknown,S,not_found,not_found,unknown,Lefebre,Master.,0,5,unknown,5,5.0933399999999995
3,0,Ida,female,22.951612903225808,3,1,4133,25.4667,unknown,S,not_found,not_found,unknown,Lefebre,Miss.,0,5,unknown,5,5.0933399999999995
3,0,Jeannie,female,22.951612903225808,3,1,4133,25.4667,unknown,S,not_found,not_found,unknown,Lefebre,Miss.,0,5,unknown,5,5.0933399999999995
3,0,Mathilde,female,22.951612903225808,3,1,4133,25.4667,unknown,S,not_found,not_found,unknown,Lefebre,Miss.,0,5,unknown,5,5.0933399999999995
3,0,Frank (Frances),female,22.951612903225808,0,4,4133,25.4667,unknown,S,not_found,not_found,unknown,Lefebre,Mrs.,0,5,unknown,5,5.0933399999999995
3,0,Antti Gustaf,male,32.0,0,0,STON/O 2. 3101292,7.925,unknown,S,not_found,not_found,unknown,Leinonen,Mr.,1,1,unknown,1,7.925
3,0,Peter L,male,34.5,0,0,2683,6.4375,unknown,C,not_found,196.0,unknown,Lemberopolous,Mr.,1,1,unknown,1,6.4375
3,0,Mary,female,26.692307692307693,1,0,370371,15.5,unknown,Q,not_found,not_found,unknown,Lennon,Miss.,0,2,unknown,2,7.75
3,0,Denis,male,26.92105263157895,1,0,370371,15.5,unknown,Q,not_found,not_found,unknown,Lennon,Mr.,0,2,unknown,2,7.75
3,0,Lionel,male,36.0,0,0,LINE,0.0,unknown,S,not_found,not_found,unknown,Leonard,Mr.,1,1,unknown,4,0.0
3,0,James,male,39.0,0,0,A/4 48871,24.15,unknown,S,not_found,not_found,unknown,Lester,Mr.,1,1,unknown,3,8.049999999999999
3,0,Rene Aime,male,24.0,0,0,345781,9.5,unknown,S,not_found,not_found,unknown,Lievens,Mr.,1,1,unknown,1,9.5
3,0,Agda Thorilda Viktoria,female,25.0,0,0,347071,7.775,unknown,S,not_found,not_found,unknown,Lindahl,Miss.,1,1,unknown,1,7.775
3,0,Augusta Charlotta,female,45.0,0,0,347073,7.75,unknown,S,not_found,not_found,unknown,Lindblom,Miss.,1,1,unknown,1,7.75
3,0,Edvard Bengtsson,male,36.0,1,0,349910,15.55,unknown,S,A,not_found,unknown,Lindell,Mr.,0,2,unknown,2,7.775
3,0,Edvard Bengtsson (Elin Gerda Persson),female,30.0,1,0,349910,15.55,unknown,S,A,not_found,unknown,Lindell,Mrs.,0,2,unknown,2,7.775
3,1,Eino William,male,20.0,1,0,STON/O 2. 3101285,7.925,unknown,S,15,survived,unknown,Lindqvist,Mr.,0,2,unknown,1,7.925
3,0,Michael,male,26.92105263157895,0,0,330971,7.8792,unknown,Q,not_found,not_found,unknown,Linehan,Mr.,1,1,unknown,1,7.8792
3,0,Lee,male,28.0,0,0,1601,56.4958,unknown,S,not_found,not_found,unknown,Ling,Mr.,1,1,unknown,8,7.061975
3,0,Simon,male,26.766734836065574,0,0,S.O./P.P. 251,7.55,unknown,S,not_found,not_found,unknown,Lithman,Mr.,1,1,unknown,1,7.55
3,0,William Arthur,male,30.0,1,0,A/5. 3336,16.1,unknown,S,not_found,not_found,unknown,Lobb,Mr.,0,2,unknown,2,8.05
3,0,William Arthur (Cordelia K Stanlick),female,26.0,1,0,A/5. 3336,16.1,unknown,S,not_found,not_found,unknown,Lobb,Mrs.,0,2,unknown,2,8.05
3,0,Edward,male,26.766734836065574,0,0,1222,7.8792,unknown,S,not_found,153.0,unknown,Lockyer,Mr.,1,1,unknown,1,7.8792
3,0,"John Hall (""Henry"")",male,20.5,0,0,A/5 21173,7.25,unknown,S,not_found,not_found,unknown,Lovell,Mr.,1,1,unknown,1,7.25
3,1,Nikola,male,27.0,0,0,315098,8.6625,unknown,S,15,survived,unknown,Lulic,Mr.,1,1,unknown,1,8.6625
3,0,Johan Svensson,male,51.0,0,0,347743,7.0542,unknown,S,not_found,not_found,unknown,Lundahl,Mr.,1,1,unknown,1,7.0542
3,1,Olga Elida,female,23.0,0,0,347469,7.8542,unknown,S,10,survived,unknown,Lundin,Miss.,1,1,unknown,1,7.8542
3,1,Thure Edvin,male,32.0,0,0,350403,7.5792,unknown,S,15,survived,unknown,Lundstrom,Mr.,1,1,unknown,1,7.5792
3,0,Stanko,male,26.766734836065574,0,0,349235,7.8958,unknown,S,not_found,not_found,unknown,Lyntakoff,Mr.,1,1,unknown,1,7.8958
3,0,George William,male,26.766734836065574,0,0,C.A. 42795,7.55,unknown,S,not_found,not_found,unknown,MacKay,Mr.,1,1,unknown,1,7.55
3,1,"Margaret ""Maggie""",female,20.5,0,0,370370,7.75,unknown,Q,15,survived,unknown,Madigan,Miss.,1,1,unknown,1,7.75
3,1,Fridtjof Arne,male,24.0,0,0,C 17369,7.1417,unknown,S,13,survived,unknown,Madsen,Mr.,1,1,unknown,1,7.1417
3,0,Matti Alexanteri,male,22.0,0,0,STON/O 2. 3101275,7.125,unknown,S,not_found,not_found,unknown,Maenpaa,Mr.,1,1,unknown,1,7.125
3,0,Bridget Delia,female,26.692307692307693,0,0,330924,7.8792,unknown,Q,not_found,not_found,unknown,Mahon,Miss.,1,1,unknown,1,7.8792
3,0,John,male,26.92105263157895,0,0,AQ/4 3130,7.75,unknown,Q,not_found,not_found,unknown,Mahon,Mr.,1,1,unknown,1,7.75
3,0,Simon,male,26.766734836065574,0,0,A/S 2816,8.05,unknown,S,not_found,not_found,unknown,Maisner,Mr.,1,1,unknown,1,8.05
3,0,Kalle Edvard,male,29.0,0,0,STON/O 2. 3101268,7.925,unknown,S,not_found,not_found,unknown,Makinen,Mr.,1,1,unknown,1,7.925
3,1,Hanna,male,20.2197,0,0,2677,7.2292,unknown,C,15,survived,unknown,Mamee,Mr.,1,1,unknown,1,7.2292
3,0,Mary,female,30.5,0,0,364850,7.75,unknown,Q,not_found,61.0,unknown,Mangan,Miss.,1,1,unknown,1,7.75
3,1,Margareth,female,20.5,0,0,36866,7.7375,unknown,Q,16,survived,unknown,Mannion,Miss.,1,1,unknown,1,7.7375
3,0,Sarkis,male,25.72222222222222,0,0,2655,7.2292,F E46,C,not_found,not_found,unknown,Mardirosian,Mr.,1,1,F,1,7.2292
3,0,Marin,male,35.0,0,0,349213,7.8958,unknown,C,not_found,not_found,unknown,Markoff,Mr.,1,1,unknown,1,7.8958
3,0,Johann,male,33.0,0,0,349257,7.8958,unknown,S,not_found,not_found,unknown,Markun,Mr.,1,1,unknown,1,7.8958
3,1,Fatima,female,15.676470588235292,0,0,2649,7.225,unknown,C,C,survived,unknown,Masselmani,Mrs.,1,1,unknown,1,7.225
3,0,Nicola,male,25.72222222222222,0,0,349255,7.8958,unknown,C,not_found,not_found,unknown,Matinoff,Mr.,1,1,unknown,1,7.8958
3,1,"Catherine ""Katie""",female,20.5,0,0,383123,7.75,unknown,Q,15 16,survived,unknown,McCarthy,Miss.,1,1,unknown,1,7.75
3,1,Thomas Joseph,male,25.0,0,0,367228,7.75,unknown,Q,boat_unknown,survived,unknown,McCormack,Mr.,1,1,unknown,1,7.75
3,1,Agnes,female,20.5,2,0,367226,23.25,unknown,Q,16,survived,unknown,McCoy,Miss.,0,3,unknown,3,7.75
3,1,Alicia,female,20.5,2,0,367226,23.25,unknown,Q,16,survived,unknown,McCoy,Miss.,0,3,unknown,3,7.75
3,1,Bernard,male,25.0,2,0,367226,23.25,unknown,Q,16,survived,unknown,McCoy,Mr.,0,3,unknown,3,7.75
3,1,Brigdet Delia,female,20.5,0,0,330932,7.7875,unknown,Q,13,survived,unknown,McDermott,Miss.,1,1,unknown,1,7.7875
3,0,Michael,male,26.92105263157895,0,0,36568,15.5,unknown,Q,not_found,not_found,unknown,McEvoy,Mr.,1,1,unknown,2,7.75
3,1,Mary,female,20.5,0,0,330931,7.8792,unknown,Q,13,survived,unknown,McGovern,Miss.,1,1,unknown,1,7.8792
3,1,"Anna ""Annie""",female,15.0,0,0,330923,8.0292,unknown,Q,boat_unknown,survived,unknown,McGowan,Miss.,1,1,unknown,1,8.0292
3,0,Katherine,female,35.0,0,0,9232,7.75,unknown,Q,not_found,not_found,unknown,McGowan,Miss.,1,1,unknown,1,7.75
3,0,Martin,male,26.92105263157895,0,0,370372,7.75,unknown,Q,not_found,not_found,unknown,McMahon,Mr.,1,1,unknown,1,7.75
3,0,Neal,male,24.0,1,0,376566,16.1,unknown,S,not_found,not_found,unknown,McNamee,Mr.,0,2,unknown,2,8.05
3,0,Neal (Eileen O'Leary),female,19.0,1,0,376566,16.1,unknown,S,not_found,53.0,unknown,McNamee,Mrs.,0,2,unknown,2,8.05
3,0,Bridget,female,26.692307692307693,0,0,370368,7.75,unknown,Q,not_found,not_found,unknown,McNeill,Miss.,1,1,unknown,1,7.75
3,0,(Marion Ogden),female,22.951612903225808,0,0,SOTON/O.Q. 392087,8.05,unknown,S,not_found,not_found,unknown,Meanwell,Miss.,1,1,unknown,1,8.05
3,0,Thomas (Annie Louise Rowley),female,22.951612903225808,0,0,343095,8.05,unknown,S,not_found,not_found,unknown,Meek,Mrs.,1,1,unknown,1,8.05
3,0,Alfonzo,male,55.5,0,0,A.5. 11206,8.05,unknown,S,not_found,201.0,unknown,Meo,Mr.,1,1,unknown,1,8.05
3,0,Robert,male,26.92105263157895,0,0,368703,7.75,unknown,Q,not_found,not_found,unknown,Mernagh,Mr.,1,1,unknown,1,7.75
3,1,Karl Albert,male,21.0,0,0,345501,7.775,unknown,S,15,survived,unknown,Midtsjo,Mr.,1,1,unknown,1,7.775
3,0,Frank,male,26.766734836065574,0,0,359306,8.05,unknown,S,not_found,not_found,unknown,Miles,Mr.,1,1,unknown,1,8.05
3,0,Ivan,male,24.0,0,0,349233,7.8958,unknown,S,not_found,not_found,unknown,Mineff,Mr.,1,1,unknown,1,7.8958
3,0,Lazar,male,21.0,0,0,349211,7.8958,unknown,S,not_found,not_found,unknown,Minkoff,Mr.,1,1,unknown,1,7.8958
3,0,Stoytcho,male,28.0,0,0,349207,7.8958,unknown,S,not_found,not_found,unknown,Mionoff,Mr.,1,1,unknown,1,7.8958
3,0,Mito,male,26.766734836065574,0,0,349221,7.8958,unknown,S,not_found,not_found,unknown,Mitkoff,Mr.,1,1,unknown,1,7.8958
3,1,"Helen Mary ""Ellie""",female,20.5,0,0,330980,7.8792,unknown,Q,16,survived,unknown,Mockler,Miss.,1,1,unknown,1,7.8792
3,0,Sigurd Hansen,male,25.0,0,0,348123,7.65,F G73,S,not_found,309.0,unknown,Moen,Mr.,1,1,F,1,7.65
3,1,Meier,male,6.0,0,1,392096,12.475,E121,S,14,survived,unknown,Moor,Master.,0,2,E,2,6.2375
3,1,(Beila),female,27.0,0,1,392096,12.475,E121,S,14,survived,unknown,Moor,Mrs.,0,2,E,2,6.2375
3,0,Leonard Charles,male,26.766734836065574,0,0,A4. 54510,8.05,unknown,S,not_found,not_found,unknown,Moore,Mr.,1,1,unknown,1,8.05
3,1,Bertha,female,20.5,1,0,371110,24.15,unknown,Q,16,survived,unknown,Moran,Miss.,0,2,unknown,3,8.049999999999999
3,0,Daniel J,male,26.92105263157895,1,0,371110,24.15,unknown,Q,not_found,not_found,unknown,Moran,Mr.,0,2,unknown,3,8.049999999999999
3,0,James,male,26.92105263157895,0,0,330877,8.4583,unknown,Q,not_found,not_found,unknown,Moran,Mr.,1,1,unknown,1,8.4583
3,0,William,male,34.0,0,0,364506,8.05,unknown,S,not_found,not_found,unknown,Morley,Mr.,1,1,unknown,1,8.05
3,0,Thomas Rowan,male,26.92105263157895,0,0,372622,7.75,unknown,Q,not_found,not_found,unknown,Morrow,Mr.,1,1,unknown,1,7.75
3,1,Albert Johan,male,22.855071739130437,0,0,312991,7.775,unknown,S,B,survived,unknown,Moss,Mr.,1,1,unknown,1,7.775
3,1,Gerios,male,20.2197,1,1,2661,15.2458,unknown,C,C,survived,unknown,Moubarek,Master.,0,3,unknown,3,5.081933333333333
3,1,"Halim Gonios (""William George"")",male,20.2197,1,1,2661,15.2458,unknown,C,C,survived,unknown,Moubarek,Master.,0,3,unknown,3,5.081933333333333
3,1,"George (Omine ""Amenia"" Alexander)",female,15.676470588235292,0,2,2661,15.2458,unknown,C,C,survived,unknown,Moubarek,Mrs.,0,3,unknown,3,5.081933333333333
3,1,(Mantoura Boulos),female,15.676470588235292,0,0,2626,7.2292,unknown,C,boat_unknown,survived,unknown,Moussa,Mrs.,1,1,unknown,1,7.2292
3,0,Rahamin Haim,male,26.766734836065574,0,0,374746,8.05,unknown,S,not_found,not_found,unknown,Moutal,Mr.,1,1,unknown,1,8.05
3,1,"Katherine ""Katie""",female,20.5,0,0,35852,7.7333,unknown,Q,16,survived,unknown,Mullens,Miss.,1,1,unknown,1,7.7333
3,1,Bertha E,female,24.0,0,0,382653,7.75,unknown,Q,15,survived,unknown,Mulvihill,Miss.,1,1,unknown,1,7.75
3,0,Joseph,male,26.766734836065574,0,0,A./5. 3235,8.05,unknown,S,not_found,not_found,unknown,Murdlin,Mr.,1,1,unknown,1,8.05
3,1,"Katherine ""Kate""",female,20.5,1,0,367230,15.5,unknown,Q,16,survived,unknown,Murphy,Miss.,0,2,unknown,2,7.75
3,1,Margaret Jane,female,20.5,1,0,367230,15.5,unknown,Q,16,survived,unknown,Murphy,Miss.,0,2,unknown,2,7.75
3,1,Nora,female,20.5,0,0,36568,15.5,unknown,Q,16,survived,unknown,Murphy,Miss.,1,1,unknown,2,7.75
3,0,Pehr Fabian Oliver Malkolm,male,18.0,0,0,347078,7.75,unknown,S,not_found,not_found,unknown,Myhrman,Mr.,1,1,unknown,1,7.75
3,0,Penko,male,22.0,0,0,349206,7.8958,unknown,S,not_found,not_found,unknown,Naidenoff,Mr.,1,1,unknown,1,7.8958
3,1,"Adele Kiamie ""Jane""",female,15.0,0,0,2667,7.225,unknown,C,C,survived,unknown,Najib,Miss.,1,1,unknown,1,7.225
3,1,"Maria (""Mary"")",female,1.0,0,2,2653,15.7417,unknown,C,C,survived,unknown,Nakid,Miss.,0,3,unknown,3,5.247233333333333
3,1,Sahid,male,20.0,1,1,2653,15.7417,unknown,C,C,survived,unknown,Nakid,Mr.,0,3,unknown,3,5.247233333333333
3,1,"Said (Waika ""Mary"" Mowad)",female,19.0,1,1,2653,15.7417,unknown,C,C,survived,unknown,Nakid,Mrs.,0,3,unknown,3,5.247233333333333
3,0,William Henry,male,33.0,0,0,A./5. 3338,8.05,unknown,S,not_found,not_found,unknown,Nancarrow,Mr.,1,1,unknown,1,8.05
3,0,Minko,male,26.766734836065574,0,0,349218,7.8958,unknown,S,not_found,not_found,unknown,Nankoff,Mr.,1,1,unknown,1,7.8958
3,0,Mustafa,male,25.72222222222222,0,0,2652,7.2292,unknown,C,not_found,not_found,unknown,Nasr,Mr.,1,1,unknown,1,7.2292
3,0,Hannah,female,26.692307692307693,0,0,365237,7.75,unknown,Q,not_found,not_found,unknown,Naughton,Miss.,1,1,unknown,1,7.75
